IMG_ID,AUTHOR,LAT,LON,S3_Label,S16_Label,S365_Label,Prob_indoor,Prob_natural,Prob_urban,candidate_0_gps,candidate_1_gps,candidate_2_gps,candidate_3_gps,candidate_4_gps,candidate_5_gps,candidate_6_gps,candidate_7_gps,candidate_8_gps,candidate_9_gps,candidate_10_gps,candidate_11_gps,candidate_12_gps,candidate_13_gps,candidate_14_gps,candidate_15_gps,candidate_16_gps,candidate_17_gps,candidate_18_gps,candidate_19_gps,reverse_0_gps,reverse_1_gps,reverse_2_gps,reverse_3_gps,reverse_4_gps,reverse_5_gps,reverse_6_gps,reverse_7_gps,reverse_8_gps,reverse_9_gps,reverse_10_gps,reverse_11_gps,reverse_12_gps,reverse_13_gps,reverse_14_gps,reverse_15_gps,reverse_16_gps,reverse_17_gps,reverse_18_gps,reverse_19_gps,rag_coordinates,rag_response
315520274_8bbc052e35_122_40829484@N00.jpg,40829484@N00,37.599,-112.201995,1.0,7.0,73.0,0.0003834504852306,0.9936267291970182,0.0059897392666421,"[37.745344, -112.326648]","[37.253886, -112.955932]","[37.630411, -112.167406]","[37.625584, -112.172126]","[37.639519, -112.138481]","[37.6235, -112.171333]","[37.620044, -112.165389]","[37.69917, -112.163543]","[37.666403, -112.110033]","[37.70338, -112.392884]","[37.623069, -112.166633]","[37.615601, -112.161697]","[37.615666, -112.161667]","[37.743997, -112.329181]","[37.665057, -112.112404]","[37.611222, -112.161998]","[37.651344, -112.163865]","[37.624089, -112.166676]","[37.671049, -112.111186]","[37.62742, -112.16835]","[50.810962, 3.298263]","[10.49104, -66.868489]","[42.781495, -8.893604]","[45.079825, 7.675544]","[55.674722, 12.586111]","[51.121944, 17.0425]","[49.830757, 19.047846]","[4.807186, -75.690388]","[22.321194, 114.220527]","[22.638728, 120.269651]","[-34.905695, -56.202836]","[51.465691, 11.961793]","[51.174549, 4.399989]","[51.332616, 12.403883]","[50.996349, 5.8678]","[51.165728, 4.353901]","[42.889264, -8.536042]","[50.826, -0.138167]","[40.755771, -73.982215]","[51.544973, -0.896759]",,
315560086_e902f940fc_112_40829484@N00.jpg,40829484@N00,36.5626,-118.613891,1.0,8.0,151.0,0.0036959041956947,0.7721322032525677,0.2241718746275864,"[36.610291, -118.755683]","[37.767966, -119.804599]","[36.822327, -118.950486]","[36.554671, -118.748817]","[37.519052, -119.600279]","[37.515151, -119.595832]","[37.520754, -119.600944]","[36.580246, -118.65921]","[37.519801, -119.600772]","[38.865508, -120.066747]","[34.221987, -116.943275]","[37.519801, -119.600772]","[37.514735, -119.596699]","[37.512925, -119.596567]","[36.521914, -118.77388]","[36.610291, -118.755683]","[37.839833, -119.519667]","[37.899203, -119.550476]","[37.501719, -119.610864]","[37.729053, -119.575184]","[43.381004, -3.216633]","[-32.005164, 115.894088]","[-22.992709, -43.251581]","[43.547576, -5.667572]","[57.698208, 11.988025]","[47.503591, 19.096416]","[43.295442, -2.253191]","[50.06035, 1.372595]","[48.232543, 16.417209]","[43.325816, -1.974009]","[-22.907239, -43.178067]","[-22.992709, -43.251581]","[55.190383, -6.709127]","[51.544973, -0.896759]","[55.948124, -3.025467]","[51.395129, 12.403854]","[41.37296, 2.173318]","[51.165728, 4.353901]","[43.270542, -2.937877]","[52.108089, 5.33033]",,
315753950_bc46de165c_122_40829484@N00.jpg,40829484@N00,37.83975,-122.275428,1.0,6.0,194.0,0.0018451072258471,0.6097933035558754,0.3883616427453944,"[37.81792, -122.450866]","[37.815392, -122.411084]","[37.825073, -122.421727]","[37.826785, -122.422456]","[37.823887, -122.419967]","[37.808868, -122.472281]","[37.827039, -122.423143]","[37.807207, -122.475757]","[37.810699, -122.425611]","[37.808885, -122.410912]","[37.848832, -122.481079]","[37.795572, -122.393435]","[37.806783, -122.437734]","[37.809165, -122.426689]","[37.809173, -122.41559]","[37.817412, -122.415804]","[37.809054, -122.426898]","[37.807342, -122.398681]","[37.795321, -122.393703]","[37.810987, -122.41074]","[45.487455, 8.306436]","[62.547138, 25.527322]","[13.802824, 5.249919]","[-23.93288, -47.066989]","[48.027669, 6.376748]","[41.674807, -0.499362]","[45.407892, 11.873205]","[28.959361, -13.56025]","[41.556444, 1.580915]","[25.995666, 85.6]","[52.075839, -0.268521]","[51.210244, 7.127552]","[45.572393, 9.217443]","[48.362686, 15.750714]","[45.427848, -75.710479]","[6.29219, -75.557241]","[62.547138, 25.527322]","[-33.369044, 115.638599]","[48.362686, 15.750714]","[26.021643, -98.264356]",,
315759267_35fd36ae65_110_40829484@N00.jpg,40829484@N00,37.83975,-122.275428,2.0,10.0,66.0,0.0008240275925359,0.1704249038776879,0.828750976754975,"[37.809166, -122.475001]","[37.808395, -122.475768]","[37.808698, -122.477302]","[37.808597, -122.471508]","[37.810292, -122.476873]","[37.796763, -122.475585]","[37.806393, -122.45078]","[37.810563, -122.47756]","[37.808686, -122.475575]","[37.771528, -122.43988]","[37.815751, -122.478117]","[37.809105, -122.475714]","[37.805715, -122.472496]","[37.806918, -122.468891]","[37.822531, -122.480049]","[37.828361, -122.482795]","[37.810741, -122.476525]","[37.809444, -122.476272]","[37.827683, -122.464599]","[37.826514, -122.480392]","[28.959361, -13.56025]","[6.29219, -75.557241]","[45.407892, 11.873205]","[28.477245, -16.304252]","[26.021643, -98.264356]","[41.533058, 2.2904]","[62.547138, 25.527322]","[53.679348, -1.579306]","[-32.005164, 115.894088]","[40.827839, -4.020309]","[40.807459, -0.845153]","[41.657162, -4.71925]","[45.913589, 10.903179]","[45.572393, 9.217443]","[6.243185, -75.576292]","[50.004318, 6.423225]","[62.547138, 25.527322]","[5.282556, 115.17583]","[40.962797, -5.667829]","[38.095708, -3.774831]",,
315876761_b49e569d85_105_14491548@N00.jpg,14491548@N00,51.499459,-0.127705,2.0,11.0,91.0,0.0006402201459039,0.0009227556125672,0.9984371317540344,"[51.499205, -0.127683]","[51.500842, -0.127236]","[51.499473, -0.127372]","[51.499469, -0.12757]","[51.499432, -0.128445]","[51.498831, -0.127716]","[51.500207, -0.124368]","[51.535058, -0.151959]","[51.525833, -0.131835]","[51.517288, -0.145568]","[52.62306, -0.802001]","[51.499399, -0.126825]","[51.49806, -0.135864]","[51.499503, -0.128434]","[51.499613, -0.128853]","[51.500182, -0.129153]","[51.499786, -0.127168]","[51.499539, -0.12969]","[51.499312, -0.127608]","[51.499426, -0.125516]","[22.838409, 121.187825]","[44.875751, -98.51757]","[38.207971, 13.285903]","[40.807345, -0.844745]","[10.583959, -83.526168]","[6.29219, -75.557241]","[22.661166, 121.5055]","[35.03741, 132.260949]","[40.809667, -0.842556]","[22.996427, 120.213673]","[7.786513, -72.209014]","[40.807783, -0.844788]","[40.807475, -0.844488]","[40.806622, -0.844037]","[-1.721847, -80.78659]","[25.013788, 122.002208]","[25.401879, -80.605756]","[22.38118, 120.912144]","[39.675579, 15.821399]","[18.437489, -69.009597]",,
316023053_eaa23bcac8_112_44067110@N00.jpg,44067110@N00,51.453233,-2.597427,2.0,15.0,47.0,0.2154122471612023,0.0003756098361904,0.7842120756093252,"[51.503867, -0.380015]","[51.449366, -0.07479]","[51.543971, 0.055967]","[51.480908, -3.178364]","[52.479317, -1.900012]","[51.808614, -0.878906]","[51.543971, 0.055967]","[51.515333, -0.1315]","[52.205044, 0.119197]","[51.734377, 0.472991]","[51.894786, -2.080497]","[50.370461, -4.142392]","[41.380769, 2.171902]","[51.519465, -0.058257]","[51.374252, -0.100534]","[51.751719, -1.260386]","[51.4612, -0.074747]","[51.808614, -0.878906]","[50.081582, 8.238512]","[52.479532, -1.902887]","[-27.694168, -48.466186]","[-20.43031, 57.378759]","[-3.852156, -32.442231]","[43.556388, 144.507222]","[-19.997335, 57.653181]","[17.621486, -101.54633]","[20.306283, -86.943424]","[22.661166, 121.5055]","[22.667561, 121.5069]","[22.665977, 121.496429]","[-20.108717, 57.747262]","[25.549256, -111.148681]","[-20.252534, 57.794952]","[36.792962, -2.064056]","[24.531078, 121.865544]","[-20.11119, 57.749032]","[-25.544764, -48.304824]","[37.22117, 126.113777]","[47.512099, -123.313808]","[-19.874903, 57.658138]",,
316318011_d59b353f3d_120_40829484@N00.jpg,40829484@N00,36.202174,-115.054321,2.0,11.0,154.0,0.0017686751917125,0.0031741860193506,0.9950571878484596,"[36.11315, -115.176147]","[36.113012, -115.174891]","[36.116799, -115.173282]","[36.11322, -115.175203]","[36.1138, -115.174763]","[36.112678, -115.17502]","[36.111916, -115.174995]","[36.11211, -115.174655]","[36.253133, -115.17517]","[36.11136, -115.172456]","[36.11188, -115.1738]","[36.244273, -115.257568]","[36.111033, -115.177171]","[36.112188, -115.172553]","[36.106329, -115.174655]","[36.1125, -115.173239]","[36.111954, -115.175042]","[36.11354, -115.173282]","[36.112569, -115.174527]","[36.111443, -115.173239]","[44.875751, -98.51757]","[55.294333, -2.7475]","[-6.822919, 39.26966]","[51.7048, -4.311447]","[51.7048, -4.311447]","[52.590326, 13.353881]","[54.795277, 17.866388]","[50.727898, 7.100086]","[51.544973, -0.896759]","[54.966, 12.440833]","[40.962797, -5.667829]","[50.729854, -3.544592]","[62.547138, 25.527322]","[52.006808, -3.618289]","[51.05932, -1.326974]","[25.995666, 85.6]","[48.027669, 6.376748]","[6.29219, -75.557241]","[59.366963, 18.076103]","[55.293333, -2.748834]",,
316347031_1fa8e0536e_100_40829484@N00.jpg,40829484@N00,36.202174,-115.054321,2.0,15.0,181.0,0.0036263865965509,0.0683767740644043,0.9279968230436282,"[36.121444, -115.172585]","[36.121756, -115.172231]","[36.121163, -115.174355]","[36.11926, -115.17281]","[36.120352, -115.177528]","[36.11309, -115.173529]","[36.172594, -115.151138]","[36.113896, -115.173132]","[36.171305, -115.139808]","[36.12602, -115.169506]","[36.116799, -115.17296]","[36.122, -115.171667]","[36.117492, -115.17311]","[36.121202, -115.172504]","[36.112741, -115.172606]","[36.114216, -115.173164]","[36.113211, -115.176426]","[36.131774, -115.180664]","[36.11302, -115.173819]","[36.124278, -115.169021]","[40.962797, -5.667829]","[41.533058, 2.2904]","[37.403583, -5.928084]","[48.027669, 6.376748]","[41.119824, 1.260348]","[-3.67378, -79.652252]","[51.710708, 10.519229]","[55.294333, -2.7475]","[45.572393, 9.217443]","[51.7048, -4.311447]","[43.982955, 7.757808]","[40.807459, -0.845153]","[55.948124, -3.025467]","[50.727898, 7.100086]","[43.295442, -2.253191]","[42.880588, -8.545822]","[42.943417, -72.803242]","[5.449059, -73.367683]","[51.258155, -2.130646]","[54.773786, -1.577932]",,
316353792_55ef83667a_120_40829484@N00.jpg,40829484@N00,36.202174,-115.054321,2.0,15.0,181.0,0.0012278271598962,0.0040670004719277,0.9947051489481415,"[36.171305, -115.139808]","[36.125656, -115.166244]","[36.121444, -115.172585]","[36.126661, -115.166019]","[36.121396, -115.172638]","[36.126011, -115.16884]","[36.127199, -115.16618]","[36.112743, -115.17414]","[36.121202, -115.172504]","[36.127064, -115.165235]","[36.127025, -115.168218]","[36.288563, -115.246582]","[36.220119, -115.184783]","[36.112561, -115.173711]","[36.166982, -115.151953]","[36.171909, -115.139968]","[36.11764, -115.188517]","[36.126436, -115.167746]","[36.112171, -115.173583]","[36.112882, -115.173239]","[-3.67378, -79.652252]","[51.7048, -4.311447]","[44.875751, -98.51757]","[51.7048, -4.311447]","[-6.822919, 39.26966]","[41.674807, -0.499362]","[39.696894, -3.501656]","[52.006808, -3.618289]","[40.806622, -0.844037]","[43.312358, -3.058909]","[6.29219, -75.557241]","[43.295442, -2.253191]","[51.7048, -4.311447]","[48.027669, 6.376748]","[51.7048, -4.311447]","[51.711242, -5.188271]","[52.095356, -4.271793]","[51.7048, -4.311447]","[49.276836, 15.838905]","[36.710953, -6.035099]",,
316397021_e9231f4657_109_14542551@N00.jpg,14542551@N00,47.714381,106.952934,1.0,6.0,305.0,8.840452045255631e-05,0.7187322024119709,0.2811793224826981,"[37.501895, -119.610493]","[39.599719, -105.369757]","[32.957298, -105.7425]","[37.87069, -119.3851]","[38.785869, -119.98023]","[36.564806, -118.510894]","[34.208439, -117.065312]","[40.611623, -111.61678]","[35.225428, -111.670532]","[40.176381, -105.435962]","[37.86258, -119.403]","[39.608333, -106.333923]","[34.241833, -116.886667]","[37.669282, -119.821658]","[45.276463, -111.326699]","[33.810745, -116.641051]","[39.326118, -120.21215]","[38.954336, -119.926929]","[36.257454, -115.650769]","[37.61902, -119.003627]","[43.381004, -3.216633]","[43.36837, -1.795005]","[43.547576, -5.667572]","[-22.992709, -43.251581]","[43.481215, -3.787751]","[41.635889, -0.866074]","[-22.907239, -43.178067]","[41.13951, -8.606994]","[43.323835, -3.018944]","[51.544973, -0.896759]","[50.06035, 1.372595]","[51.359752, 4.308033]","[47.295299, -2.51377]","[43.387729, -1.660879]","[53.007883, 18.606788]","[51.229812, 4.417533]","[43.324896, -3.018493]","[48.203625, 16.371002]","[51.174549, 4.399989]","[-22.867886, -43.342094]",,
316435572_ccd3cd4445_106_26519935@N00.jpg,26519935@N00,39.916319,116.390361,2.0,11.0,230.0,0.0001727068412671,0.0003176576039383,0.9995094116961843,"[39.930669, 116.399374]","[39.916187, 116.391906]","[39.918557, 116.411991]","[39.920532, 116.394653]","[39.138648, 117.182579]","[39.924745, 116.381607]","[39.915529, 116.39019]","[39.930669, 116.399374]","[39.916253, 116.39019]","[39.916496, 116.390238]","[39.932775, 116.398429]","[39.915002, 116.391906]","[39.915641, 116.39034]","[39.914764, 116.390651]","[39.923494, 116.402721]","[39.932446, 116.399116]","[40.036552, 117.393722]","[22.274599, 114.144203]","[39.91686, 116.390393]","[40.178873, 115.883789]","[44.875751, -98.51757]","[44.007999, -97.526512]","[42.943417, -72.803242]","[52.006808, -3.618289]","[44.143121, -87.569221]","[33.760105, -84.398753]","[52.006808, -3.618289]","[51.711242, -5.188271]","[51.7048, -4.311447]","[51.711242, -5.188271]","[41.058959, -73.54705]","[51.711242, -5.188271]","[40.809667, -0.842299]","[40.870448, -124.086402]","[43.982955, 7.757808]","[51.711242, -5.188271]","[39.675579, 15.821399]","[44.78693, 9.348669]","[52.006808, -3.618289]","[45.900961, 8.843594]",,
316438842_4a7d42d893_115_26519935@N00.jpg,26519935@N00,39.916319,116.390361,1.0,7.0,116.0,0.0017391960332098,0.7578517227312034,0.2404090467357278,"[39.91376, 116.396831]","[35.595833, 116.985]","[39.919066, 116.390797]","[39.881394, 116.406275]","[39.9162, 116.39078]","[40.091519, 116.375977]","[39.927444, 116.397914]","[39.918574, 116.38931]","[39.932775, 116.398429]","[39.917109, 116.390018]","[39.882095, 116.40653]","[39.934326, 116.405289]","[39.876666, 116.406493]","[39.919552, 116.392122]","[39.881362, 116.406626]","[39.916986, 116.390769]","[31.466153, 120.058593]","[39.924218, 116.355514]","[39.915698, 116.390769]","[39.935012, 116.389846]","[52.006808, -3.618289]","[51.711242, -5.188271]","[36.516034, -82.256913]","[33.760105, -84.398753]","[41.674807, -0.499362]","[52.006808, -3.618289]","[51.7048, -4.311447]","[37.272925, -80.111532]","[51.711242, -5.188271]","[51.7048, -4.311447]","[52.006808, -3.618289]","[51.767231, -5.141172]","[51.711242, -5.188271]","[28.279742, -96.743373]","[51.711242, -5.188271]","[50.353538, -4.45232]","[51.711242, -5.188271]","[33.49676, -86.812022]","[52.006808, -3.618289]","[44.875751, -98.51757]",,
316441398_222dace3de_110_26519935@N00.jpg,26519935@N00,39.916319,116.390361,0.0,5.0,69.0,0.5939835807290859,0.0156571993030283,0.3903591940527544,"[39.916484, 116.39019]","[39.932248, 116.398601]","[39.913113, 116.390576]","[39.916619, 116.391026]","[39.907711, 116.391348]","[39.917339, 116.390613]","[39.926149, 116.394653]","[40.128491, 116.191406]","[39.89795, 116.386156]","[39.931458, 116.400661]","[39.138648, 117.182579]","[37.579599, 126.977126]","[39.914607, 116.39019]","[39.907366, 116.408386]","[39.997833, 116.268]","[34.251983, 108.941819]","[39.882095, 116.40653]","[39.993709, 116.269619]","[39.882474, 116.406304]","[39.932446, 116.399116]","[52.006808, -3.618289]","[51.711242, -5.188271]","[51.7048, -4.311447]","[52.006808, -3.618289]","[52.006808, -3.618289]","[52.006808, -3.618289]","[51.7048, -4.311447]","[55.294333, -2.7475]","[51.711242, -5.188271]","[51.767231, -5.141172]","[44.875751, -98.51757]","[51.7048, -4.311447]","[51.7048, -4.311447]","[51.711242, -5.188271]","[51.7048, -4.311447]","[55.190383, -6.709127]","[51.711242, -5.188271]","[50.353538, -4.45232]","[51.711242, -5.188271]","[33.760105, -84.398753]",,
316465518_480017c4bb_122_26519935@N00.jpg,26519935@N00,39.916319,116.390361,2.0,11.0,330.0,0.001124262243783,0.0001143504055036,0.9987612783181774,"[39.996877, 116.273964]","[39.946825, 116.410907]","[39.90403, 116.407526]","[39.94133, 116.36444]","[39.918733, 116.389846]","[39.919273, 116.38909]","[39.931853, 116.3768]","[39.906009, 116.387908]","[39.946825, 116.410907]","[39.918557, 116.411991]","[39.916582, 116.390533]","[39.913949, 116.36856]","[39.939224, 116.39328]","[39.914673, 116.390361]","[39.91955, 116.39392]","[39.8927, 116.377294]","[40.513799, 115.664062]","[40.003949, 116.245307]","[39.920055, 116.389862]","[39.915529, 116.388473]","[52.006808, -3.618289]","[51.7048, -4.311447]","[44.875751, -98.51757]","[47.332772, -122.580556]","[48.650858, -2.018995]","[52.006808, -3.618289]","[51.711242, -5.188271]","[44.877905, 1.937713]","[39.675579, 15.821399]","[28.279742, -96.743373]","[55.190383, -6.709127]","[51.711242, -5.188271]","[51.7048, -4.311447]","[51.711242, -5.188271]","[44.007999, -97.526512]","[51.7048, -4.311447]","[51.7048, -4.311447]","[51.711242, -5.188271]","[51.461708, -3.643684]","[51.7048, -4.311447]",,
316468038_a4ca420b4d_107_26519935@N00.jpg,26519935@N00,39.998032,116.269211,2.0,12.0,53.0,0.256681063473124,0.0127628979159339,0.730556115112222,"[30.647444, 104.046888]","[39.90403, 116.407526]","[39.9687, 116.279296]","[39.939224, 116.39328]","[39.924745, 116.381607]","[40.003949, 116.245307]","[39.909736, 116.38916]","[40.513799, 115.664062]","[39.918533, 116.391005]","[40.003949, 116.245307]","[39.930669, 116.399374]","[39.920055, 116.389862]","[39.915266, 116.390533]","[30.647216, 104.046964]","[39.99338, 116.298565]","[39.919216, 116.369934]","[31.225353, 121.492652]","[39.946825, 116.410907]","[39.931853, 116.390533]","[34.26658, 108.972101]","[28.279742, -96.743373]","[51.7048, -4.311447]","[44.875751, -98.51757]","[52.006808, -3.618289]","[44.007999, -97.526512]","[51.711242, -5.188271]","[28.279742, -96.743373]","[28.279742, -96.743373]","[36.515189, -82.250647]","[51.711242, -5.188271]","[55.190383, -6.709127]","[40.809667, -0.842299]","[52.006808, -3.618289]","[28.279742, -96.743373]","[51.711242, -5.188271]","[-38.201217, 145.864362]","[52.006808, -3.618289]","[28.279742, -96.743373]","[-27.576674, 152.999478]","[-23.93288, -47.066989]",,
316491961_14031ef765_120_26519935@N00.jpg,26519935@N00,39.998032,116.269211,2.0,11.0,251.0,6.265712610462049e-06,0.0007252569721849,0.9992683849426672,"[39.924745, 116.381607]","[39.9961, 116.2733]","[30.246092, 120.153179]","[39.998058, 116.266212]","[39.997128, 116.270638]","[39.930669, 116.399374]","[30.242904, 120.141334]","[39.996848, 116.26419]","[30.25447, 120.1585]","[39.924745, 116.381607]","[39.930669, 116.399374]","[39.988234, 116.26522]","[30.758911, 120.760388]","[39.926901, 116.378624]","[30.253265, 120.157631]","[39.915529, 116.388473]","[39.996763, 116.272852]","[39.916187, 116.391906]","[39.99218, 116.274318]","[40.000186, 116.269258]","[33.760105, -84.398753]","[51.711242, -5.188271]","[55.190383, -6.709127]","[37.778333, -122.413834]","[51.711242, -5.188271]","[51.711242, -5.188271]","[44.875751, -98.51757]","[52.006808, -3.618289]","[37.840258, -122.314653]","[40.447045, -80.016088]","[33.760105, -84.398753]","[33.760105, -84.398753]","[43.547576, -5.667572]","[44.007999, -97.526512]","[53.772941, -1.56596]","[51.711242, -5.188271]","[55.948124, -3.025467]","[55.188325, -6.711359]","[33.760105, -84.398753]","[52.006808, -3.618289]",,
316621970_3a09e9f9d3_119_55852171@N00.jpg,55852171@N00,22.297454,114.172539,2.0,15.0,307.0,0.0116410661665042,0.0003704168617986,0.9879884984342766,"[22.282663, 114.15091]","[22.280846, 114.156205]","[22.326894, 114.168548]","[22.43134, 113.752441]","[22.282107, 114.161338]","[22.301008, 114.171895]","[22.305753, 114.168848]","[22.284707, 114.154129]","[22.284166, 114.153666]","[22.290128, 114.173011]","[22.297137, 114.171209]","[22.286495, 114.148453]","[22.287269, 114.158592]","[22.272179, 114.174556]","[22.28795, 113.940657]","[22.285621, 114.149107]","[22.280399, 114.157047]","[22.275912, 114.181251]","[22.284475, 114.151328]","[22.277838, 114.155437]","[38.218633, -108.580453]","[43.174739, -101.731811]","[44.913558, -97.942222]","[44.007999, -97.526512]","[34.798351, -92.318437]","[43.571559, -100.749977]","[44.875751, -98.51757]","[37.272925, -80.111532]","[38.954202, -95.253868]","[43.398609, -97.996177]","[34.218225, -93.137905]","[34.218225, -93.137905]","[42.079639, -70.679026]","[43.362666, -92.5545]","[34.753072, -92.265672]","[18.437489, -69.009597]","[41.607139, -87.266646]","[35.784137, -94.244928]","[28.279742, -96.743373]","[34.798351, -92.318437]",,
